title,image_url,rating,upc,price,inventory,category,url,description
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),http://books.toscrape.com/media/cache/97/27/97275841c81e66d53bf9313cba06f23e.jpg,5,3b1c02bac2a429e6,£52.29,19,Sequential Art,http://books.toscrape.com/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,"Scott Pilgrim's life is totally sweet. He's 23 years old, he's in a rockband, he's ""between jobs"" and he's dating a cute high school girl. Nothing could possibly go wrong, unless a seriously mind-blow"
Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),http://books.toscrape.com/media/cache/8b/ab/8bab133ec9f8248a8d5f5ea5c09d0f56.jpg,1,09555be379ad9253,£16.28,16,Sequential Art,http://books.toscrape.com/catalogue/tsubasa-world-chronicle-2-tsubasa-world-chronicle-2_949/index.html,"DUAL WORLDS, DUAL SIGHTS In the land of Nirai Kanai, there are two realms, one that is the ""outside"" world, and another that is ""inside"" and hidden from the rest of reality. At the request of the holy"
This One Summer,http://books.toscrape.com/media/cache/ee/43/ee4364a59d66bafb1b3264419ab3ed9e.jpg,4,51653ef291ab7ddc,£19.49,16,Sequential Art,http://books.toscrape.com/catalogue/this-one-summer_947/index.html,"Every summer, Rose goes with her mom and dad to a lake house in Awago Beach. It's their getaway, their refuge. Rosie's friend Windy is always there, too, like the little sister she never had. But this"
The Nameless City (The Nameless City #1),http://books.toscrape.com/media/cache/19/de/19deee0778c2406da04a4dd0ea09188f.jpg,4,7d385d34d12e60ff,£38.16,16,Sequential Art,http://books.toscrape.com/catalogue/the-nameless-city-the-nameless-city-1_940/index.html,"Every nation that invades the City gives it a new name. But before long, new invaders arrive and the City changes hands once again. The natives don't let themselves get caught up in the unending wars."
"Saga, Volume 5 (Saga (Collected Editions) #5)",http://books.toscrape.com/media/cache/60/3c/603c8f3dd299efe67616a53e5bfb1d03.jpg,2,53a3d11bb568cc8b,£51.04,16,Sequential Art,http://books.toscrape.com/catalogue/saga-volume-5-saga-collected-editions-5_923/index.html,"Multiple storylines collide in this cosmos-spanning new volume. While Gwendolyn and Lying Cat risk everything to find a cure for The Will, Marko makes an uneasy alliance with Prince Robot IV to find t"
"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",http://books.toscrape.com/media/cache/d5/d0/d5d015a9cf899301cce5d1a629bdd974.jpg,3,c82a3e358c773c73,£50.40,16,Sequential Art,http://books.toscrape.com/catalogue/rat-queens-vol-3-demons-rat-queens-collected-editions-11-15_921/index.html,"Having survived the end of the world, the Queens follow Hannah back to where it all began: Mage University. A long perilous journey awaits the Rat Queens as they attempt to find out what happened to H"
"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",http://books.toscrape.com/media/cache/6c/8f/6c8ffe949fb650ba60eff25be1692881.jpg,5,0fa6dceead7ce47a,£13.61,16,Sequential Art,http://books.toscrape.com/catalogue/princess-jellyfish-2-in-1-omnibus-vol-01-princess-jellyfish-2-in-1-omnibus-1_920/index.html,"THE LONG-AWAITED STORY OF FANGIRLS TAKING ON TOKYO!Special large-size 2-in-1 edition of over 400 pages!""One of the best anime and manga for beginners. Enthusiasm - geeky and otherwise - is power in Pr"
"Pop Gun War, Volume 1: Gift",http://books.toscrape.com/media/cache/6f/7b/6f7b3b8445b943f4ff7426360daefb88.jpg,1,e80f8e518b300dfe,£18.97,16,Sequential Art,http://books.toscrape.com/catalogue/pop-gun-war-volume-1-gift_918/index.html,"""Pop Gun War is about childhood, self-discovery, oppression, guilt, dreams, loneliness, whatever. It is more about a feeling you, the reader, get from the story rather than a typical narrative. If you"
Patience,http://books.toscrape.com/media/cache/71/0c/710cdaa148f10aac35c27bb93b4f532e.jpg,3,9429b4d59c537af5,£10.16,16,Sequential Art,http://books.toscrape.com/catalogue/patience_916/index.html,"Patience is a psychedelic science-fiction love story, veering with uncanny precision from violent destruction to deeply personal tenderness in a way that is both quintessentially “Clowesian” and utter"
"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",http://books.toscrape.com/media/cache/0c/8a/0c8ae80b592bc1b4c555d6b29d1cfa28.jpg,4,889139b8e9c4cb36,£15.44,16,Sequential Art,http://books.toscrape.com/catalogue/outcast-vol-1-a-darkness-surrounds-him-outcast-1_915/index.html,"NEW HORROR SERIES FROM THE WALKING DEAD CREATOR ROBERT KIRKMAN! Kyle Barnes has been plagued by demonic possession all his life and now he needs answers. Unfortunately, what he uncovers along the way "
orange: The Complete Collection 1 (orange: The Complete Collection #1),http://books.toscrape.com/media/cache/33/0b/330bf57e3f2e70548f87d39cb956f7eb.jpg,1,11809b1d323b3057,£48.41,16,Sequential Art,http://books.toscrape.com/catalogue/orange-the-complete-collection-1-orange-the-complete-collection-1_914/index.html,"A Plea From the FutureOn the day that Naho begins 11th grade, she recieves a letter from herself ten years in the future. At first, she writes it off as a prank, but as the letter’s predictions come t"
"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",http://books.toscrape.com/media/cache/67/f8/67f83a06f77d0ff3b06cb8ac04839422.jpg,2,460089f796fb3f82,£46.91,16,Sequential Art,http://books.toscrape.com/catalogue/lumberjanes-vol-2-friendship-to-the-max-lumberjanes-5-8_907/index.html,"What a mystery!Jo, April, Mal, Molly, and Ripley are not your average campers and Miss Qiunzella Thiskwin Penniquiqul Thistle Crumpet's Camp for Hardcore Lady-Types is not your average summer camp. Be"
"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",http://books.toscrape.com/media/cache/1c/78/1c78cb31ededc4c662857cf65bd1619d.jpg,3,b6ee99bcf06fc91f,£45.61,16,Sequential Art,http://books.toscrape.com/catalogue/lumberjanes-vol-1-beware-the-kitten-holy-lumberjanes-1-4_906/index.html,"FRIENDSHIP TO THE MAX!At Miss Qiunzilla Thiskwin Penniquiqul Thistle Crumpet's camp for hard-core lady-types, things are not what they seem. Three-eyed foxes. Secret caves. Anagrams. Luckily, Jo, Apri"
Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),http://books.toscrape.com/media/cache/d6/9b/d69b7020c4210e12882ffca0428919a2.jpg,2,57e5a4d515c8ce44,£19.92,16,Sequential Art,http://books.toscrape.com/catalogue/lumberjanes-vol-3-a-terrible-plan-lumberjanes-9-12_905/index.html,"This New York Times Bestselling series continues with Jo, April, Mal, Molly, and Ripley as they take on everything that goes bump in the night. From scary stories to magical portals that lead to a lan"
"I Hate Fairyland, Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5)",http://books.toscrape.com/media/cache/58/e2/58e2097169e92a95d973da420ce7cc98.jpg,2,8d4eefad7a2b3915,£29.17,16,Sequential Art,http://books.toscrape.com/catalogue/i-hate-fairyland-vol-1-madly-ever-after-i-hate-fairyland-compilations-1-5_899/index.html,"From superstar writer and artist Skottie Young (Rocket Raccoon, Wizard of OZ, Fortunately, The Milk), comes the first volume of an all-new series of adventure and mayhem. An Adventure Time/Alice in Wo"
I am a Hero Omnibus Volume 1,http://books.toscrape.com/media/cache/f7/4d/f74db5141becf01083abc03c078f4922.jpg,3,1c89ae5bb804e4de,£54.63,16,Sequential Art,http://books.toscrape.com/catalogue/i-am-a-hero-omnibus-volume-1_898/index.html,"The zombie apocalypse has never been more surreal! A mentally unhinged manga artist witnesses the beginning of a zombie outbreak in Tokyo, and he's certain of only two things: he's destined to be the "
"Giant Days, Vol. 2 (Giant Days #5-8)",http://books.toscrape.com/media/cache/d0/6f/d06ff4e3b9daf93b18bb21f1af19b5eb.jpg,2,f2df3bb043a8abb0,£22.11,16,Sequential Art,http://books.toscrape.com/catalogue/giant-days-vol-2-giant-days-5-8_895/index.html,"Susan, Esther, and Daisy started at university three weeks ago and became fast friends. Now, away from home for the first time, all three want to reinvent themselves. But in the face of hand-wringing "
Danganronpa Volume 1,http://books.toscrape.com/media/cache/ce/39/ce3942d9a10b6a17805136ace7c140fa.jpg,4,09b6cc87e62c2c58,£51.99,16,Sequential Art,http://books.toscrape.com/catalogue/danganronpa-volume-1_889/index.html,"Each year, the elite Hope's Peak Academy selects only the most gifted and talented students to enroll...plus one ordinary student, chosen by lottery. Makoto Naegi was that lucky person--or so he thoug"
"Codename Baboushka, Volume 1: The Conclave of Death",http://books.toscrape.com/media/cache/ed/a5/eda54d1bfcdd39488013f7aae1eaf659.jpg,4,8754c83ab2a7ae71,£36.72,16,Sequential Art,http://books.toscrape.com/catalogue/codename-baboushka-volume-1-the-conclave-of-death_887/index.html,"""What if the sexy Russian femme fatale was actually the main character?"" Mysterious young heiress Contessa Annika Malikova has been part of Manhattan high society for several years... but if they knew"
Camp Midnight,http://books.toscrape.com/media/cache/7a/67/7a671ecf69cdcd2ea9ebe85da1b5585f.jpg,4,7b599c8bfcdd8d30,£17.08,16,Sequential Art,http://books.toscrape.com/catalogue/camp-midnight_886/index.html,Ben 10 and Big Hero 6 creator Steven T. Seagle returns to comics with New Yorker Magazine cartoonist Jason Adam Katzenstein for a new graphic novel! Reluctant Skye is accidentally sent to the wrong su
"Bitch Planet, Vol. 1: Extraordinary Machine (Bitch Planet (Collected Editions))",http://books.toscrape.com/media/cache/9d/1d/9d1d68362670066b155936e37d61bc5b.jpg,2,bdf415fd484ea8a7,£37.92,16,Sequential Art,http://books.toscrape.com/catalogue/bitch-planet-vol-1-extraordinary-machine-bitch-planet-collected-editions_882/index.html,"Eisner Award-nominated writer Kelly Sue DeConnick (Pretty Deadly, Captain Marvel) and Valentine De Landro (X-Factor) team up to bring you the premiere volume of Bitch Planet, a deliciously vicious rif"
The Shadow Hero (The Shadow Hero),http://books.toscrape.com/media/cache/c3/d2/c3d2356443efca9bcad78eba8d249fc1.jpg,1,d6361d16212664ed,£33.14,15,Sequential Art,http://books.toscrape.com/catalogue/the-shadow-hero-the-shadow-hero_860/index.html,"A VIBRANT HOMAGE TO A CLASSIC COMIC FROM TWO MASTERS OF THE MODERN GRAPHIC NOVEL. The Shadow Hero is based on golden-age comic series The Green Turtle, whose hero solved crimes and fought injustice ju"
"Fables, Vol. 1: Legends in Exile (Fables #1)",http://books.toscrape.com/media/cache/51/e4/51e472da0b7be65921345af6d4ca9e51.jpg,4,65d034adf80834b7,£41.62,15,Sequential Art,http://books.toscrape.com/catalogue/fables-vol-1-legends-in-exile-fables-1_806/index.html,"When a savage creature known only as the Adversary conquered the fabled lands of legends and fairy tales, all of the infamous inhabitants of folklore were forced into exile. Disguised among the normal"
Batman: The Long Halloween (Batman),http://books.toscrape.com/media/cache/26/a6/26a6c3227af69348c542bc4e094279a4.jpg,2,7edc0527cf782e19,£36.50,15,Sequential Art,http://books.toscrape.com/catalogue/batman-the-long-halloween-batman_793/index.html,"Taking place during Batman's early days of crime fighting, this new edition of the classic mystery tells the story of a mysterious killer who murders his prey only on holidays. Working with District A"
Batman: The Dark Knight Returns (Batman),http://books.toscrape.com/media/cache/1e/38/1e381319aaf7cf69c27a5171520d53fe.jpg,5,47271d8e08b5d31c,£15.38,15,Sequential Art,http://books.toscrape.com/catalogue/batman-the-dark-knight-returns-batman_792/index.html,"This masterpiece of modern comics storytelling brings to vivid life a dark world and an even darker man. Together with inker Klaus Janson and colorist Lynn Varley, writer/artist Frank Miller completel"
"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",http://books.toscrape.com/media/cache/b6/6a/b66a733a0fd2c0ed2cffaf5d2d9dd146.jpg,4,047097293bb4d1c0,£37.34,14,Sequential Art,http://books.toscrape.com/catalogue/wonder-woman-earth-one-volume-one-wonder-woman-earth-one-1_783/index.html,"Following the New York Times #1 bestselling original graphic novels Batman: Earth One, Volume One and Superman: Earth One Volumes One and Two comes Wonder Woman: Earth One, Volume One!Critically accla"
"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",http://books.toscrape.com/media/cache/3e/61/3e611e2228ffe66b05f202cd3da0359c.jpg,1,92275cedf6d8ee15,£53.90,14,Sequential Art,http://books.toscrape.com/catalogue/we-are-robin-vol-1-the-vigilante-business-we-are-robin-1_778/index.html,"The teenagers of Gotham City have adopted the “R” and made it their own. A new Robin? No, hundreds of new Robins! The Boy Wonder has inspired a movement in Gotham, where different people of all creeds"
Through the Woods,http://books.toscrape.com/media/cache/ac/07/ac07aa5cfd42e6192bb801a749263bba.jpg,2,6e44bcbeac7f4360,£25.38,14,Sequential Art,http://books.toscrape.com/catalogue/through-the-woods_772/index.html,"'It came from the woods. Most strange things do.'Five mysterious, spine-tingling stories follow journeys into (and out of?) the eerie abyss.These chilling tales spring from the macabre imagination of "
Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),http://books.toscrape.com/media/cache/31/32/3132ce8535ec612bf8588a5bc62998d4.jpg,5,ac8e3949d284e9a9,£11.89,14,Sequential Art,http://books.toscrape.com/catalogue/superman-vol-1-before-truth-superman-by-gene-luen-yang-1_739/index.html,"Superman is going through some changes. First, there's his new ""solar flare"" power, which releases tremendous amounts of energy but leaves him functionally human - fragile, vulnerable, prone to hangov"
"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",http://books.toscrape.com/media/cache/53/ea/53ead08572cc44510da38edf559722d1.jpg,4,394f6d30cafc3edb,£35.43,14,Sequential Art,http://books.toscrape.com/catalogue/so-cute-it-hurts-vol-6-so-cute-it-hurts-6_734/index.html,"The Kobayashi twins, Megumu and Mitsuru, were named after historical figures, but only Megumu has grown up with a taste for history. So when Mitsuru is in danger of losing his weekends to extra histor"
Robin War,http://books.toscrape.com/media/cache/08/e3/08e3fff11713d162620c920a2574e149.jpg,3,85b2176b3b194030,£47.82,14,Sequential Art,http://books.toscrape.com/catalogue/robin-war_730/index.html,"It’s Robins vs. cops! Robins vs. Robins! Robins vs. Batman! Robins vs. the Court of Owls‽Collecting: Robin War 1-2, Grayson 15, Detective Comics 47, We Are Robin... 7, Robin: Son of Batman 7, Gotham A"
